trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
377219,1284,1998-02-28,VYDAJ,VYBER,15,45952,SLUZBY,,
377220,1284,1998-03-31,VYDAJ,VYBER,15,66405,SLUZBY,,
377221,1284,1998-04-30,VYDAJ,VYBER,15,80181,SLUZBY,,
377222,1284,1998-05-31,VYDAJ,VYBER,15,66873,SLUZBY,,
377223,1284,1998-06-30,VYDAJ,VYBER,15,35306,SLUZBY,,
377224,1284,1998-07-31,VYDAJ,VYBER,15,60000,SLUZBY,,
377225,1284,1998-08-31,VYDAJ,VYBER,15,47548,SLUZBY,,
377226,1284,1998-09-30,VYDAJ,VYBER,15,62544,SLUZBY,,
377227,1284,1998-10-31,VYDAJ,VYBER,15,47976,SLUZBY,,
377228,1284,1998-11-30,VYDAJ,VYBER,15,41035,SLUZBY,,
377229,1284,1997-08-31,PRIJEM,VKLAD,9000,10000,,,
377230,1284,1997-09-30,PRIJEM,VKLAD,6000,16000,,,
377231,1284,1997-10-30,PRIJEM,VKLAD,5000,21000,,,
377232,1284,1997-11-29,VYDAJ,VYBER,11000,39213,,,
377233,1284,1997-12-18,VYDAJ,VYBER,24500,88375,,,
377234,1284,1997-12-29,VYDAJ,VYBER,32700,55675,,,
377235,1284,1998-01-28,VYDAJ,VYBER,23100,51174,,,
377236,1284,1998-02-27,VYDAJ,VYBER,15000,45725,,,
377237,1284,1998-03-29,VYDAJ,VYBER,35300,66215,,,
377238,1284,1998-04-28,VYDAJ,VYBER,20200,52636,,,
377239,1284,1998-05-03,VYDAJ,VYBER,43000,68686,,,
377240,1284,1998-05-28,VYDAJ,VYBER,30900,66573,,,
377241,1284,1998-06-27,PRIJEM,VKLAD,700,35073,,,
377242,1284,1998-07-27,VYDAJ,VYBER,15600,59822,,,
377243,1284,1998-08-26,VYDAJ,VYBER,8000,46800,,,
377244,1284,1998-09-25,VYDAJ,VYBER,22900,62239,,,
377245,1284,1998-10-22,VYDAJ,VYBER,39800,80620,,,
377246,1284,1998-10-25,VYDAJ,VYBER,18800,61820,,,
377247,1284,1998-11-24,PRIJEM,VKLAD,5900,40879,,,
3572651,1284,1997-11-30,PRIJEM,,11,39224,UROK,,
3572652,1284,1997-12-31,PRIJEM,,279,55954,UROK,,
3572653,1284,1998-01-31,PRIJEM,,261,60199,UROK,,
3572654,1284,1998-02-28,PRIJEM,,242,45967,UROK,,
3572655,1284,1998-03-31,PRIJEM,,205,66420,UROK,,
3572656,1284,1998-04-30,PRIJEM,,228,80195,UROK,,
3572657,1284,1998-05-31,PRIJEM,,315,66888,UROK,,
3572658,1284,1998-06-30,PRIJEM,,247,35320,UROK,,
3572659,1284,1998-07-31,PRIJEM,,193,60015,UROK,,
3572660,1284,1998-08-31,PRIJEM,,237,47562,UROK,,
3572661,1284,1998-09-30,PRIJEM,,320,62558,UROK,,
3572662,1284,1998-10-31,PRIJEM,,271,47991,UROK,,
3572663,1284,1998-11-30,PRIJEM,,171,41050,UROK,,
387801,1318,1997-12-22,PRIJEM,VKLAD,200,200,,,
387814,1318,1998-08-03,PRIJEM,VKLAD,29159,56545,,,
387815,1318,1998-03-15,PRIJEM,VKLAD,16685,33285,,,
387816,1318,1998-08-18,PRIJEM,VKLAD,14343,70888,,,
387817,1318,1998-04-19,PRIJEM,VKLAD,15027,41448,,,
387820,1318,1998-04-30,PRIJEM,VKLAD,9423,39771,,,
387821,1318,1998-09-23,PRIJEM,VKLAD,28450,41113,,,
387842,1318,1998-09-05,VYDAJ,VYBER,3900,41753,,,0.0
387866,1318,1998-09-10,VYDAJ,PREVOD NA UCET,8677,7740,SIPO,AB,10788429.0
387867,1318,1998-10-10,VYDAJ,PREVOD NA UCET,8677,15456,SIPO,AB,10788429.0
387890,1318,1998-09-10,VYDAJ,PREVOD NA UCET,1762,5978, ,AB,50830727.0
387891,1318,1998-10-10,VYDAJ,PREVOD NA UCET,1762,13694, ,AB,50830727.0
387914,1318,1998-09-12,VYDAJ,PREVOD NA UCET,2015,3963,POJISTNE,MN,13490295.0
387938,1318,1998-09-09,VYDAJ,PREVOD NA UCET,744,16417, ,AB,44717049.0
387939,1318,1998-10-09,VYDAJ,PREVOD NA UCET,744,24133, ,AB,44717049.0
387947,1318,1998-09-08,VYBER,VYBER,24592,17161,,,
387958,1318,1998-09-24,VYBER,VYBER,16314,24799,,,
388008,1318,1998-08-31,VYDAJ,VYBER,15,45653,SLUZBY,,
388009,1318,1998-09-30,VYDAJ,VYBER,15,24877,SLUZBY,,
388012,1318,1998-01-21,PRIJEM,VKLAD,10300,10500,,,
388013,1318,1998-02-20,PRIJEM,VKLAD,6100,16600,,,
388014,1318,1998-03-22,VYDAJ,VYBER,6900,26385,,,
388015,1318,1998-04-21,VYDAJ,VYBER,11100,30348,,,
388016,1318,1998-05-21,VYDAJ,VYBER,10900,28987,,,
388017,1318,1998-06-20,VYDAJ,VYBER,2200,26953,,,
388018,1318,1998-07-20,PRIJEM,VKLAD,100,27220,,,
388019,1318,1998-08-19,VYDAJ,VYBER,25400,45488,,,
388020,1318,1998-09-18,PRIJEM,VKLAD,8700,12663,,,
3573968,1318,1998-03-31,PRIJEM,,36,26421,UROK,,
3573969,1318,1998-04-30,PRIJEM,,117,39887,UROK,,
3573970,1318,1998-05-31,PRIJEM,,166,29153,UROK,,
3573971,1318,1998-06-30,PRIJEM,,166,27120,UROK,,
3573972,1318,1998-07-31,PRIJEM,,166,27386,UROK,,
3573973,1318,1998-08-31,PRIJEM,,180,45668,UROK,,
3573974,1318,1998-09-30,PRIJEM,,93,24892,UROK,,
3574247,1329,1996-10-31,PRIJEM,,37,17298,UROK,,
3574248,1329,1996-11-30,PRIJEM,,90,25249,UROK,,
3574249,1329,1996-12-31,PRIJEM,,120,31810,UROK,,
3574250,1329,1997-01-31,PRIJEM,,135,32906,UROK,,
3574251,1329,1997-02-28,PRIJEM,,133,29851,UROK,,
3574252,1329,1997-03-31,PRIJEM,,109,24585,UROK,,
3574253,1329,1997-04-30,PRIJEM,,94,20076,UROK,,
3574254,1329,1997-05-31,PRIJEM,,86,19760,UROK,,
3574255,1329,1997-06-30,PRIJEM,,98,21236,UROK,,
3574256,1329,1997-07-31,PRIJEM,,87,19920,UROK,,
3574257,1329,1997-08-31,PRIJEM,,84,19102,UROK,,
390619,1329,1996-09-16,PRIJEM,VKLAD,500,500,,,
390629,1329,1996-10-06,PRIJEM,PREVOD Z UCTU,11761,12261,,CD,20417416.0
390630,1329,1996-11-06,PRIJEM,PREVOD Z UCTU,11761,29059,,CD,20417416.0
390631,1329,1996-12-06,PRIJEM,PREVOD Z UCTU,17642,42891,,CD,20417416.0
390632,1329,1997-01-06,PRIJEM,PREVOD Z UCTU,11761,43571,,CD,20417416.0
390633,1329,1997-02-06,PRIJEM,PREVOD Z UCTU,11761,44667,,CD,20417416.0
390634,1329,1997-03-06,PRIJEM,PREVOD Z UCTU,11761,35425,,CD,20417416.0
390635,1329,1997-04-06,PRIJEM,PREVOD Z UCTU,11761,34531,,CD,20417416.0
390636,1329,1997-05-06,PRIJEM,PREVOD Z UCTU,11761,31823,,CD,20417416.0
390637,1329,1997-06-06,PRIJEM,PREVOD Z UCTU,17642,37387,,CD,20417416.0
390638,1329,1997-07-06,PRIJEM,PREVOD Z UCTU,11761,30783,,CD,20417416.0
390639,1329,1997-08-06,PRIJEM,PREVOD Z UCTU,11761,29967,,CD,20417416.0
390669,1329,1997-02-07,VYDAJ,VYBER,2300,37286,,,0.0
390670,1329,1997-03-02,VYDAJ,VYBER,1700,28136,,,0.0
390671,1329,1997-04-04,VYDAJ,VYBER,1800,22770,,,0.0
390672,1329,1997-05-10,VYDAJ,VYBER,2200,21174,,,0.0
390673,1329,1997-06-20,VYDAJ,VYBER,2600,21138,,,0.0
390674,1329,1997-07-03,VYDAJ,VYBER,2200,19022,,,0.0
390675,1329,1997-08-01,VYDAJ,VYBER,1700,18206,,,0.0
390705,1329,1997-02-08,VYDAJ,PREVOD NA UCET,3368,33918,SIPO,QR,69419830.0
390706,1329,1997-03-08,VYDAJ,PREVOD NA UCET,3368,26976,SIPO,QR,69419830.0
390707,1329,1997-04-08,VYDAJ,PREVOD NA UCET,3368,26082,SIPO,QR,69419830.0
390708,1329,1997-05-08,VYDAJ,PREVOD NA UCET,3368,23374,SIPO,QR,69419830.0
390709,1329,1997-06-08,VYDAJ,PREVOD NA UCET,3368,28938,SIPO,QR,69419830.0
390710,1329,1997-07-08,VYDAJ,PREVOD NA UCET,3368,22334,SIPO,QR,69419830.0
390711,1329,1997-08-08,VYDAJ,PREVOD NA UCET,3368,21518,SIPO,QR,69419830.0
390741,1329,1997-02-06,VYDAJ,PREVOD NA UCET,5081,39586, ,AB,48227208.0
390742,1329,1997-03-06,VYDAJ,PREVOD NA UCET,5081,30344, ,AB,48227208.0
390743,1329,1997-04-06,VYDAJ,PREVOD NA UCET,5081,29450, ,AB,48227208.0
390744,1329,1997-05-06,VYDAJ,PREVOD NA UCET,5081,26742, ,AB,48227208.0
390745,1329,1997-06-06,VYDAJ,PREVOD NA UCET,5081,32306, ,AB,48227208.0
390746,1329,1997-07-06,VYDAJ,PREVOD NA UCET,5081,25702, ,AB,48227208.0
390747,1329,1997-08-06,VYDAJ,PREVOD NA UCET,5081,24886, ,AB,48227208.0
390772,1329,1997-03-05,VYBER,VYBER,4472,23664,,,
390832,1329,1997-02-28,VYDAJ,VYBER,15,29836,SLUZBY,,
390833,1329,1997-03-31,VYDAJ,VYBER,15,24570,SLUZBY,,
390834,1329,1997-04-30,VYDAJ,VYBER,15,20062,SLUZBY,,
390835,1329,1997-05-31,VYDAJ,VYBER,15,19745,SLUZBY,,
390836,1329,1997-06-30,VYDAJ,VYBER,15,21222,SLUZBY,,
390837,1329,1997-07-31,VYDAJ,VYBER,15,19906,SLUZBY,,
390838,1329,1997-08-31,VYDAJ,VYBER,15,19087,SLUZBY,,
390854,1329,1996-10-16,PRIJEM,VKLAD,5000,17261,,,
390855,1329,1996-11-15,VYDAJ,VYBER,3900,25159,,,
390856,1329,1996-12-15,VYDAJ,VYBER,11200,31691,,,
390857,1329,1997-01-14,VYDAJ,VYBER,10800,32771,,,
390858,1329,1997-02-13,VYDAJ,VYBER,4200,29718,,,
390859,1329,1997-03-15,VYDAJ,VYBER,2500,24476,,,
390860,1329,1997-04-14,VYDAJ,VYBER,6100,19982,,,
390861,1329,1997-05-14,VYDAJ,VYBER,1500,19674,,,
390862,1329,1997-06-13,VYDAJ,VYBER,5200,23738,,,
390863,1329,1997-07-13,VYDAJ,VYBER,2500,19834,,,
390864,1329,1997-08-12,VYDAJ,VYBER,2500,19018,,,
403555,1374,1996-09-26,PRIJEM,VKLAD,700,700,,,
403565,1374,1996-10-07,PRIJEM,PREVOD Z UCTU,48644,49344,,AB,79760122.0
403566,1374,1996-11-07,PRIJEM,PREVOD Z UCTU,48644,84617,,AB,79760122.0
403567,1374,1996-12-07,PRIJEM,PREVOD Z UCTU,72966,123945,,AB,79760122.0
403568,1374,1997-01-07,PRIJEM,PREVOD Z UCTU,48644,102479,,AB,79760122.0
403569,1374,1997-02-07,PRIJEM,PREVOD Z UCTU,48644,104456,,AB,79760122.0
403570,1374,1997-03-07,PRIJEM,PREVOD Z UCTU,48644,65041,,AB,79760122.0
403571,1374,1997-04-07,PRIJEM,PREVOD Z UCTU,48644,75789,,AB,79760122.0
403572,1374,1997-05-07,PRIJEM,PREVOD Z UCTU,48644,82671,,AB,79760122.0
403573,1374,1997-06-07,PRIJEM,PREVOD Z UCTU,72966,126404,,AB,79760122.0
403574,1374,1997-07-07,PRIJEM,PREVOD Z UCTU,48644,96991,,AB,79760122.0
403575,1374,1997-08-07,PRIJEM,PREVOD Z UCTU,48644,98144,,AB,79760122.0
403576,1374,1997-09-07,PRIJEM,PREVOD Z UCTU,48644,102287,,AB,79760122.0
403605,1374,1997-01-31,VYDAJ,VYBER,8200,55812,,,0.0
403606,1374,1997-03-06,VYDAJ,VYBER,8600,16397,,,0.0
403607,1374,1997-04-04,VYDAJ,VYBER,10600,27145,,,0.0
403608,1374,1997-05-06,VYDAJ,VYBER,10000,34027,,,0.0
403609,1374,1997-06-13,VYDAJ,VYBER,6900,85904,,,0.0
403610,1374,1997-07-27,VYDAJ,VYBER,10400,49291,,,0.0
403611,1374,1997-08-23,VYDAJ,VYBER,10100,53444,,,0.0
403612,1374,1997-09-14,VYDAJ,VYBER,9700,78770,,,0.0
403640,1374,1997-04-20,VYBER,VYBER,7891,67898,,,
403644,1374,1997-06-16,VYBER,VYBER,15749,70155,,,
403645,1374,1997-03-04,VYBER,VYBER,7859,24997,,,
403647,1374,1997-09-14,VYBER,VYBER,6617,88470,,,
403649,1374,1997-02-11,VYBER,VYBER,4701,42055,,,
403650,1374,1997-04-22,VYBER,VYBER,8203,59695,,,
403676,1374,1997-07-23,VYDAJ,VYBER,8100,88891,,,
403677,1374,1997-09-10,VYDAJ,VYBER,7200,95087,,,
403678,1374,1997-03-26,VYDAJ,VYBER,8100,37541,,,
403700,1374,1997-02-28,VYDAJ,VYBER,15,32856,SLUZBY,,
403701,1374,1997-03-31,VYDAJ,VYBER,15,37745,SLUZBY,,
403702,1374,1997-04-30,VYDAJ,VYBER,15,44027,SLUZBY,,
403703,1374,1997-05-31,VYDAJ,VYBER,15,53438,SLUZBY,,
403704,1374,1997-06-30,VYDAJ,VYBER,15,48347,SLUZBY,,
403705,1374,1997-07-31,VYDAJ,VYBER,15,49500,SLUZBY,,
403706,1374,1997-08-31,VYDAJ,VYBER,15,53643,SLUZBY,,
403722,1374,1996-10-26,VYDAJ,VYBER,13400,35944,,,
403723,1374,1996-11-25,VYDAJ,VYBER,33800,50817,,,
403724,1374,1996-12-07,VYDAJ,VYBER,42100,81845,,,
403725,1374,1996-12-25,VYDAJ,VYBER,28300,53545,,,
403726,1374,1997-01-24,VYDAJ,VYBER,38700,63779,,,
403727,1374,1997-02-07,VYDAJ,VYBER,57700,46756,,,
403728,1374,1997-02-23,VYDAJ,VYBER,9400,32655,,,
403729,1374,1997-03-25,VYDAJ,VYBER,19400,45641,,,
403730,1374,1997-04-24,VYDAJ,VYBER,15900,43795,,,
403731,1374,1997-05-24,VYDAJ,VYBER,29500,53171,,,
403732,1374,1997-06-07,VYDAJ,VYBER,33600,92804,,,
403733,1374,1997-06-23,VYDAJ,VYBER,22100,48055,,,
403734,1374,1997-07-23,VYDAJ,VYBER,29200,59691,,,
403735,1374,1997-08-22,VYDAJ,VYBER,34600,63544,,,
3575485,1374,1996-10-31,PRIJEM,,29,35973,UROK,,
3575486,1374,1996-11-30,PRIJEM,,162,50979,UROK,,
3575487,1374,1996-12-31,PRIJEM,,289,53835,UROK,,
3575488,1374,1997-01-31,PRIJEM,,233,64012,UROK,,
3575489,1374,1997-02-28,PRIJEM,,216,32871,UROK,,
3575490,1374,1997-03-31,PRIJEM,,218,37759,UROK,,
3575491,1374,1997-04-30,PRIJEM,,246,44041,UROK,,
3575492,1374,1997-05-31,PRIJEM,,282,53452,UROK,,
3575493,1374,1997-06-30,PRIJEM,,307,48362,UROK,,
3575494,1374,1997-07-31,PRIJEM,,224,49515,UROK,,
3575495,1374,1997-08-31,PRIJEM,,213,53657,UROK,,
3575512,1375,1994-05-31,PRIJEM,,16,24207,UROK,,
3575513,1375,1994-06-30,PRIJEM,,112,40856,UROK,,
3575514,1375,1994-07-31,PRIJEM,,170,41417,UROK,,
3575515,1375,1994-08-31,PRIJEM,,177,46384,UROK,,
3575516,1375,1994-09-30,PRIJEM,,219,44364,UROK,,
3575517,1375,1994-10-31,PRIJEM,,211,40022,UROK,,
3575518,1375,1994-11-30,PRIJEM,,193,38561,UROK,,
3575519,1375,1994-12-31,PRIJEM,,218,47170,UROK,,
3575520,1375,1995-01-31,PRIJEM,,202,38918,UROK,,
3575521,1375,1995-02-28,PRIJEM,,190,40555,UROK,,
3575522,1375,1995-03-31,PRIJEM,,186,39687,UROK,,
3575523,1375,1995-04-30,PRIJEM,,191,40325,UROK,,
3575524,1375,1995-05-31,PRIJEM,,194,41065,UROK,,
3575525,1375,1995-06-30,PRIJEM,,194,43550,UROK,,
3575526,1375,1995-07-31,PRIJEM,,197,40293,UROK,,
403783,1375,1994-04-27,PRIJEM,VKLAD,800,800,,,
403788,1375,1994-05-07,PRIJEM,VKLAD,20291,21091,,,
403789,1375,1994-06-07,PRIJEM,VKLAD,30436,54643,,,
403790,1375,1994-07-07,PRIJEM,VKLAD,20291,61147,,,
403791,1375,1994-08-07,PRIJEM,VKLAD,20291,61708,,,
403792,1375,1994-09-07,PRIJEM,VKLAD,20291,66675,,,
403793,1375,1994-10-07,PRIJEM,VKLAD,20291,64641,,,
403794,1375,1994-11-07,PRIJEM,VKLAD,20291,58098,,,
403795,1375,1994-12-07,PRIJEM,VKLAD,30436,68982,,,
403796,1375,1995-01-07,PRIJEM,VKLAD,20291,67446,,,
403797,1375,1995-02-07,PRIJEM,VKLAD,20291,59195,,,
403798,1375,1995-03-07,PRIJEM,VKLAD,20291,60831,,,
403799,1375,1995-04-07,PRIJEM,VKLAD,20291,59964,,,
403800,1375,1995-05-07,PRIJEM,VKLAD,20291,60601,,,
403801,1375,1995-06-07,PRIJEM,VKLAD,30436,71486,,,
403802,1375,1995-07-07,PRIJEM,VKLAD,20291,61227,,,
403803,1375,1995-08-07,PRIJEM,VKLAD,20291,60570,,,
403852,1375,1994-09-08,VYDAJ,PREVOD NA UCET,5930,60745,SIPO,CD,90090238.0
403853,1375,1994-10-08,VYDAJ,PREVOD NA UCET,5930,58711,SIPO,CD,90090238.0
403854,1375,1994-11-08,VYDAJ,PREVOD NA UCET,5930,52168,SIPO,CD,90090238.0
403855,1375,1994-12-08,VYDAJ,PREVOD NA UCET,5930,63052,SIPO,CD,90090238.0
403856,1375,1995-01-08,VYDAJ,PREVOD NA UCET,5930,61516,SIPO,CD,90090238.0
403857,1375,1995-02-08,VYDAJ,PREVOD NA UCET,5930,53265,SIPO,CD,90090238.0
403858,1375,1995-03-08,VYDAJ,PREVOD NA UCET,5930,54901,SIPO,CD,90090238.0
403859,1375,1995-04-08,VYDAJ,PREVOD NA UCET,5930,54034,SIPO,CD,90090238.0
403860,1375,1995-05-08,VYDAJ,PREVOD NA UCET,5930,54671,SIPO,CD,90090238.0
403861,1375,1995-06-08,VYDAJ,PREVOD NA UCET,5930,65556,SIPO,CD,90090238.0
403862,1375,1995-07-08,VYDAJ,PREVOD NA UCET,5930,55297,SIPO,CD,90090238.0
403863,1375,1995-08-08,VYDAJ,PREVOD NA UCET,5930,54640,SIPO,CD,90090238.0
403912,1375,1994-09-15,VYDAJ,VYBER,1400,59345,,,0.0
403913,1375,1994-10-25,VYDAJ,VYBER,2300,39811,,,0.0
403914,1375,1994-11-03,VYDAJ,VYBER,2200,37807,,,0.0
403915,1375,1994-12-19,VYDAJ,VYBER,1100,59752,,,0.0
403916,1375,1995-01-20,VYDAJ,VYBER,1600,50816,,,0.0
403917,1375,1995-02-15,VYDAJ,VYBER,1500,51765,,,0.0
403918,1375,1995-03-10,VYDAJ,VYBER,2400,52501,,,0.0
403919,1375,1995-04-15,VYDAJ,VYBER,2700,51334,,,0.0
403920,1375,1995-05-12,VYDAJ,VYBER,1500,53171,,,0.0
403921,1375,1995-06-09,VYDAJ,VYBER,1300,64256,,,0.0
403922,1375,1995-07-11,VYDAJ,VYBER,1800,53497,,,0.0
403923,1375,1995-08-18,VYDAJ,VYBER,1800,52840,,,0.0
403965,1375,1995-06-10,VYDAJ,VYBER,14300,49956,,,
403970,1375,1995-01-14,VYDAJ,VYBER,9100,52416,,,
403974,1375,1994-12-17,VYDAJ,VYBER,2200,60852,,,
403979,1375,1994-09-18,VYDAJ,VYBER,2500,56845,,,
403984,1375,1995-07-06,VYDAJ,VYBER,2600,40936,,,
403985,1375,1995-03-11,VYDAJ,VYBER,3800,48701,,,
403987,1375,1995-08-20,VYDAJ,VYBER,1100,39840,,,
404011,1375,1994-09-30,VYDAJ,VYBER,15,44350,SLUZBY,,
404012,1375,1994-10-31,VYDAJ,VYBER,15,40007,SLUZBY,,
404013,1375,1994-11-30,VYDAJ,VYBER,15,38546,SLUZBY,,
404014,1375,1994-12-31,VYDAJ,VYBER,15,47155,SLUZBY,,
404015,1375,1995-01-31,VYDAJ,VYBER,15,38904,SLUZBY,,
404016,1375,1995-02-28,VYDAJ,VYBER,15,40540,SLUZBY,,
404017,1375,1995-03-31,VYDAJ,VYBER,15,39673,SLUZBY,,
404018,1375,1995-04-30,VYDAJ,VYBER,15,40310,SLUZBY,,
404019,1375,1995-05-31,VYDAJ,VYBER,15,41050,SLUZBY,,
404020,1375,1995-06-30,VYDAJ,VYBER,15,43536,SLUZBY,,
404021,1375,1995-07-31,VYDAJ,VYBER,15,40279,SLUZBY,,
404062,1375,1994-05-27,PRIJEM,VKLAD,3100,24191,,,
404063,1375,1994-06-26,VYDAJ,VYBER,13900,40743,,,
404064,1375,1994-07-26,VYDAJ,VYBER,19900,41247,,,
404065,1375,1994-08-25,VYDAJ,VYBER,15500,46208,,,
404066,1375,1994-09-24,VYDAJ,VYBER,12700,44145,,,
404067,1375,1994-10-24,VYDAJ,VYBER,16600,42111,,,
404068,1375,1994-11-23,VYDAJ,VYBER,13800,38368,,,
404069,1375,1994-12-23,VYDAJ,VYBER,12800,46952,,,
404070,1375,1995-01-22,VYDAJ,VYBER,12100,38716,,,
404071,1375,1995-02-21,VYDAJ,VYBER,11400,40365,,,
404072,1375,1995-03-23,VYDAJ,VYBER,9200,39501,,,
404073,1375,1995-04-22,VYDAJ,VYBER,11200,40134,,,
404074,1375,1995-05-22,VYDAJ,VYBER,12300,40871,,,
404075,1375,1995-06-21,VYDAJ,VYBER,6600,43356,,,
404076,1375,1995-07-21,VYDAJ,VYBER,13400,40097,,,
404077,1375,1995-08-20,VYDAJ,VYBER,11900,40940,,,
407983,1389,1997-08-05,PRIJEM,VKLAD,800,800,,,
407985,1389,1997-11-30,PRIJEM,VKLAD,38945,52294,,,
407986,1389,1997-09-30,PRIJEM,VKLAD,20565,117375,,,
407989,1389,1997-09-27,PRIJEM,VKLAD,48868,96600,,,
407991,1389,1997-08-30,PRIJEM,VKLAD,24257,31336,,,
407993,1389,1997-09-02,PRIJEM,VKLAD,19954,51320,,,
407995,1389,1997-10-13,PRIJEM,VKLAD,10398,47654,,,
407996,1389,1997-09-07,PRIJEM,VKLAD,9312,47732,,,
407997,1389,1997-08-07,PRIJEM,VKLAD,6279,7079,,,
407999,1389,1997-12-10,PRIJEM,VKLAD,29938,56692,,,
408000,1389,1997-12-21,PRIJEM,VKLAD,37560,83176,,,
408001,1389,1997-10-02,PRIJEM,VKLAD,11996,68456,,,
408002,1389,1998-03-16,PRIJEM,VKLAD,6195,85291,,,
408004,1389,1998-03-13,PRIJEM,VKLAD,7921,111672,,,
408005,1389,1998-04-13,PRIJEM,VKLAD,13106,27497,,,
408006,1389,1998-03-11,PRIJEM,VKLAD,16453,65543,,,
408007,1389,1998-02-08,PRIJEM,VKLAD,39210,99954,,,
408008,1389,1998-07-10,PRIJEM,VKLAD,20172,46699,,,
408009,1389,1998-05-07,PRIJEM,VKLAD,16715,35742,,,
408011,1389,1998-03-18,PRIJEM,VKLAD,18443,103734,,,
408015,1389,1998-02-05,PRIJEM,VKLAD,33972,47521,,,
408017,1389,1998-06-24,PRIJEM,VKLAD,29279,42845,,,
408018,1389,1998-05-29,PRIJEM,VKLAD,20290,43556,,,
408019,1389,1998-02-08,PRIJEM,VKLAD,13223,60744,,,
408022,1389,1998-03-12,PRIJEM,VKLAD,38208,103751,,,
408032,1389,1997-10-02,VYDAJ,VYBER,5800,62656,,,0.0
408033,1389,1997-11-02,VYDAJ,VYBER,5400,24325,,,0.0
408034,1389,1997-12-18,VYDAJ,VYBER,4700,45616,,,0.0
408035,1389,1998-01-10,VYDAJ,VYBER,4100,44497,,,0.0
408036,1389,1998-02-26,VYDAJ,VYBER,5800,85472,,,0.0
408037,1389,1998-03-23,VYDAJ,VYBER,7000,96734,,,0.0
408038,1389,1998-04-02,VYDAJ,VYBER,4700,88201,,,0.0
408039,1389,1998-05-26,VYDAJ,VYBER,6100,23266,,,0.0
408040,1389,1998-06-24,VYDAJ,VYBER,4200,38645,,,0.0
408041,1389,1998-07-25,VYDAJ,VYBER,4300,36023,,,0.0
408042,1389,1998-08-02,VYDAJ,VYBER,7900,18274,,,0.0
408056,1389,1997-10-13,VYDAJ,PREVOD NA UCET,6376,41278,SIPO,WX,71177351.0
408057,1389,1997-11-13,VYDAJ,PREVOD NA UCET,6376,13349,SIPO,WX,71177351.0
408058,1389,1997-12-13,VYDAJ,PREVOD NA UCET,6376,50316,SIPO,WX,71177351.0
408059,1389,1998-01-13,VYDAJ,PREVOD NA UCET,6376,14121,SIPO,WX,71177351.0
408060,1389,1998-02-13,VYDAJ,PREVOD NA UCET,6376,93578,SIPO,WX,71177351.0
408061,1389,1998-03-13,VYDAJ,PREVOD NA UCET,6376,105296,SIPO,WX,71177351.0
408062,1389,1998-04-13,VYDAJ,PREVOD NA UCET,6376,21121,SIPO,WX,71177351.0
408063,1389,1998-05-13,VYDAJ,PREVOD NA UCET,6376,29366,SIPO,WX,71177351.0
408064,1389,1998-06-13,VYDAJ,PREVOD NA UCET,6376,13566,SIPO,WX,71177351.0
408065,1389,1998-07-13,VYDAJ,PREVOD NA UCET,6376,40323,SIPO,WX,71177351.0
408066,1389,1998-08-13,VYDAJ,PREVOD NA UCET,6376,11898,SIPO,WX,71177351.0
408076,1389,1998-04-11,VYBER,VYBER,13208,14391,,,
408077,1389,1998-04-07,VYBER,VYBER,22602,27599,,,
408079,1389,1998-05-31,VYBER,VYBER,20521,23156,,,
408080,1389,1998-03-24,VYBER,VYBER,4165,92569,,,
408081,1389,1998-03-03,VYBER,VYBER,7459,78290,,,
408083,1389,1998-02-18,VYBER,VYBER,2306,91272,,,
408087,1389,1998-01-10,VYDAJ,VYBER,24000,20497,,,
408088,1389,1997-12-26,VYDAJ,VYBER,2100,81076,,,
408103,1389,1997-10-22,VYDAJ,VYBER,11700,29578,,,
408106,1389,1997-12-01,VYDAJ,VYBER,10800,41554,,,
408119,1389,1997-09-30,VYDAJ,VYBER,15,56460,SLUZBY,,
408120,1389,1997-10-31,VYDAJ,VYBER,15,29725,SLUZBY,,
408121,1389,1997-11-30,VYDAJ,VYBER,15,52354,SLUZBY,,
408122,1389,1997-12-31,VYDAJ,VYBER,15,81297,SLUZBY,,
408123,1389,1998-01-31,VYDAJ,VYBER,15,14249,SLUZBY,,
408124,1389,1998-02-28,VYDAJ,VYBER,15,85749,SLUZBY,,
408125,1389,1998-03-31,VYDAJ,VYBER,15,92901,SLUZBY,,
408126,1389,1998-04-30,VYDAJ,VYBER,15,21227,SLUZBY,,
408127,1389,1998-05-31,VYDAJ,VYBER,15,23142,SLUZBY,,
408128,1389,1998-06-30,VYDAJ,VYBER,15,38727,SLUZBY,,
408129,1389,1998-07-31,VYDAJ,VYBER,15,36174,SLUZBY,,
408130,1389,1998-08-31,VYDAJ,VYBER,15,17273,SLUZBY,,
408134,1389,1997-09-04,VYDAJ,VYBER,12900,38420,,,
408135,1389,1997-09-30,VYDAJ,VYBER,60900,56475,,,
408136,1389,1997-10-04,VYDAJ,VYBER,25400,37256,,,
408137,1389,1997-11-03,VYDAJ,VYBER,4600,19725,,,
408138,1389,1997-12-03,VYDAJ,VYBER,14800,26754,,,
408139,1389,1998-01-02,VYDAJ,VYBER,32700,48597,,,
408140,1389,1998-02-01,VYDAJ,VYBER,700,13549,,,
408141,1389,1998-03-03,VYDAJ,VYBER,29200,49090,,,
408142,1389,1998-03-13,VYDAJ,VYBER,26200,79096,,,
